address,amount
stars1qlf0ddgl5uutk2rz4v4mjc3nshp0c2m6u2y8l4,1
stars1zxsezt42dugf98au57mtcsyl2wymwd7lqlzu4a,1
stars16475dx8gvqqv96e30s5v4myz26da5zaf4h9qra,1
stars16hmvxnw99ay5r8qlz5njxk5nl7g3msjllktgm3,1
stars13yn26zqygefsr6qn9tj77wmj7wg6695xm5aqsc,1
stars1a9h4f8yu97shmgxrrm0r52ze8mwl0ljsezcdzj,1
stars1nvhkffsctzdawh4fxu46j29a30g8vcs7rdfe5j,1
stars1snjh20g373smq4q78ja8n8g9pklnrl68cfrlx9,1
stars19dnw876xxg9lvtmerywemsqdd6dymp8h2aux78,1
stars1kjr2ahuv0v93rk2v5fu0vqax9k80szmvgfnyx6,1
stars15pt6yvklvmrj66tn53mx7yu6jn0n4wn5rkrmmv,1
stars15g509s7h5k5zwlj2tmpx0dcrt9l245kkrar30r,1
stars17ykal3ydtl35a4gwp3erf3u7aztp7hsq55p9p4,1
stars1umxn3382ml58y9mz7r66rdcaqwcp7wujpts6x0,1
stars16tdumqz8vfg39cehktl955pxmlmrnlznzajq2l,1
stars1295u3r0cl9aa3gmg5c7tslc27509wehnrlhy0k,1
stars1ft37anmwg474z8swax48n87ewkvlj40fk2m88j,1
stars166z7xyph4kfr8fwzzt4ljt2pyy6ql9tpcv9sp5,1
stars17kx9p09k5zf5py8gs8gmamrvsgaqkyrzdreqy8,1
stars1y8d5p9wmh8q2txpg6ykz3cfw4g96q5ptd59qgm,1
stars10elh7rc4m0t8apjslymzu77428admuvew22qpf,1
stars1cmuyymxw0ffcc0nhegae24x9tgx3gc7kllv6a0,1
stars1v0lpe0qmj8n6cmx8lngjkagkgfssrhcrwkgtah,1
stars130x96pl2xln0futwp460gzax2dtlfw8luw8624,1
stars14gpz5psm89mlyl0yjn3sejz8tauxthdpgjqkez,1
stars1uhlja0wmqlf9twjc5k2ffatvfkna0y6y74lz8a,1
stars12lrk2dmhh6vdnlddr03v24c7r36x006wmnwrmx,1
stars1ydj98tcyax0hey6qldm8mrfe20ml644xs0g8pr,1
stars16fzdfzakeahln7kaqewn543arxfpw4gfctjcug,1
stars1mh6r7rnt007hl42g87ewr5t0zfmwf2cwa0fgv5,1
stars1cyvgmfa394pvkm6jvwzm8lyx3vr00wqwnms9ct,1
stars1lqrcveq2qytg6ej4hqvfq8cd6p27czteghc56u,1
stars1shag0jnx6c3l7rnzpmvf8f69vpelq02t86mvl0,1
stars1xrd4wkmrf0rfy8tmkxz0x9q0vs3f8peyyuqtck,1
stars1rqghfnn4hwmphs6p72xmehypxah5638kf2vdqz,1
stars1jzwnzln6ccr7zk99ruxap4y45p4r58mct2te2r,1
stars1a0e0jhy74rct0ghz7yavazrnkpfza0jtcaa0rc,1
stars1vvaah0rs9f57hjww9ehjxxqtrlqxn4xw0knqvq,1
stars1u5wufdelte5s8625wgxaz30hh7f74mnqdhq833,1
stars1p3fu0k53le5pn3n3gtgz6pakz8c5zdep3tduar,1
stars1tukz5haz3c843e2yk8mw9e7nkf5m76ml6e05j0,1
stars19mv7eaumfpkmrk5mwuh5969zcq7ryuwul3natw,1
stars13crn83twe98jt0r9np5gnvvfssf3xsklwefv72,1
stars1x5st8vauea5t36gcmwap8xmtahcm99dsly6s8x,1
stars1k75mry5d8e7szwd73ndtrlenpyucxe43s3am3c,1
stars1k3vxwy90mqfe8kjs54se8yh6cafqptpcav37z4,1
stars17mems5w4xppnpwlrc27ydx297cw9msz229rzhv,1
stars1uk945dx6xay4m23qczcctf0gzdwfz8cjgfyn5g,1
stars1fq3d6ytuqqelgq27668zg0wn2g8gpk5p39sf8d,1
stars1ej3tct7uczdpgeeg3lmy44cm7fty5mpfp6rzef,1
stars18y0n85kj7kdhzw0335mwdsqfqr3xgxuctpgqm5,1
stars1cez25rlwagnzv97k8mglkey3m2pyfz0xafeel4,1
stars14jayw662dsn2u050lmhpysqu64dz02cvv65nc2,1
stars17kts77knp6c2haklr3fjvyj39n2gvgxasv0ll2,1
stars15udt0d89zumum25xcprnnptg6tx3555cc3rkzq,1
stars1d0rr3usfxrsjmmdvet69dhp69ltd3uhe8ahq0c,1
stars12852uxp5z750rl6c7dpcuwfpga6ppdn6uvrdup,1
stars1s5z9f2lz96e74e4sh2e40fcec9m0zaerh8k466,1
stars1fam7hszkl97ra4fr6u64wp7f8wlyqc2wsevqwz,1
stars17wa29pqch34v38yr6acrepzwa4ghkr8tl0mr7m,1
stars1lhznxr86966ffcpsgjueclrwjssfck8fv2sh5v,1
stars1rmtt5svrjdungmgu34ugst9awvhemlknxgzv35,1
stars1a0ayvt5cgxwscvt4caau4ygrck77ktz6k752vy,1
stars1d3zt2yflrhshq6qsrx7lvlkf3t3tujjhgg0nwv,1
stars19j0kx8g09nah8dkrw9f9svt4f0ntgyz9xh90qf,1
stars1xt98pg83dm0xvzdhtucrr22uhq34k8wgduw2mj,1
stars1jdven2lq8nk6n5qzy2xnrylnf4kzwyrmmvyf69,1
stars1mcw3sw27kfff63uqlg9h5fashc8lnc63p6x8g5,1
stars1t8chsx8zdze0vm8tjulnzlls32yw49s627meac,1
stars1ly00j2dyyxdvp32qknldjkhe6unpeqyhemtgg4,1
stars1lv8nqlsu7w40q58rz0xvteerfdy2jxg0rvukxh,1
stars1c89k3tqd5lw0u06a4t82dkhxm48g5kyl525rlm,1
stars1rts33gaex2hnp45yjqzenxk263jmczw0jkgmnm,1
stars1u4ptg0clsfauvl66fmmuthup5x55rrlrhwhg3e,1
stars1x7rmrf8wh7yukflu7h2sc98rk2usmy4zqls5yq,1
stars1c7vlx099dw7znq9a7d9ufuru276s29x479yf3f,1
stars14gh5yqv7enpyk092eh399tkplhrqypclc2tnt2,1
stars16neakvdxvaymcrjd9qgctn7cd5c976lay30vr6,1
stars1zaxgw9hhyvztzw85zxwkucykjtdqxc06vxcmut,1
stars1vqzn2kzjnhvn02x0xc5n3z2wwaw766ascfkjun,1
stars1xkjj6kvpqjm424ynrz3xk6a9vhruxuvpyr74ze,1
stars1l0crnkpxm74y35630l22ap675r8xlesv9f8ynj,1
stars14e3gvjvewqlfpq44xdkx5mcsg05ykwhe2289qj,1
stars143rygs2al0fk3ylaw787zxdh3uay8fsy4kfdaf,1
stars1f2pfmg68qxxsffp9ckv8mz9dd83zhcsh8xzu86,1
stars18vz9x40d2wrja98ejq79cxd49pv027250lsvqa,1
stars1s4xg2v9yc2h83lefemxuuclzhjwzvhrhm75c6m,1
stars1f2l3v5xzdy908693csqsrfnwdqkph3cynm2xlp,1
stars1z7wmq47w56eh0md6t35e5p6ewjx08q6zru8mzw,1
stars1uj2ny4pycvg6aj42fppmt7l6tkcpad8zdhtsrl,1
stars19rw8uxxkmzs6sppx2lx7mlujq23tu7yhz6shvj,1
stars1xex5n5q54qh5n7vslz9tls6k543hah3huh7dxn,1
stars1hpcxr784lpy63clx8jclv86v3ug27q7vfhk7hz,1
stars1aw9z5ajg32gu4qphkrypcyggcrjy6xdjpkqvlj,1
stars1y3mkt7czrjn9pkmttaf43yfuf5gz0yhlm78zsu,1
stars165s3zw3vaytnjvfv390f9f876u79zv494kne7y,1
stars13a6nz8mej9e9gur525x6d2hfw0ql027nnk65yj,1
stars10xvuc5r9ssltvacuw0mt70sdnzq4kj0ac58rlh,1
stars17pnrtn32f7dz3dxr8aqygx76fj62wcftp2a9v6,1
stars1d5wn9jrzjnzd6tc62qgrs7f452wxymhlrhy9zd,1
stars1wyxy54e9qd6hwqwe3zcy7ypetvudd8n6wk5kyq,1
stars1f3pqqa8hsn59a3x47gf72uf7dnln8hjvlwq75q,1
stars1qv3at230lvgjfjqstyswfn3nkrayu5s3zzxfku,1
stars1ctdyu9f768cf29mywh5lehvrjmtpcwt4lskje3,1
stars12h2x9j0vnauzgcvfza4dqegmvhm7yep65cn2nd,1
stars12nvjpkx6akrtxkd033v8s8jdezs3zgda9m475t,1
stars1en2mt3xumf99jwsh4cy565prkevkmglwrq7ua5,1
stars15ttxygzxlcyrs3zu8cx2g4364mckjs97v3cdev,1
stars1h64uhjyjpgp0msx755e2hyu25cfu9d9969jkzh,1
stars1wtdcsxn8jdvxqyg5yk33cgcjn4zupe93g607eq,1
stars1f2lqzwx5h08xx75jyqf608cquyj6ajudnncm7f,1
stars1dhgtklra4ex88ptd9eh4ecmscrlwc7n66uswym,1
stars1u2727sdpgddpmatd3eux4x5fqge899he404zk5,1
stars17wy9j4knsn8uu766s5343uvvw63d3dua9lkfdf,1
stars10t7jd3kkquqrymjfwyh8ugmh6ntwhwkhyezrzq,1
stars1mukhrrn3vmlv0ah8lfkv45mfrrcer82avhym6q,1
stars18d4nds5cw5xrejl8lkkv7n974kuve8qcjvgm7a,1
stars1c5jwrzwcsewzr27heedyu8n3s9qzmuqtmw0xmp,1
stars1wejl363mss05s7clkgu62ggugg756slhwxhufha852ej5kv7zl2qjah0rg,1
stars13jzayqvn7k5z0hhc7jj2qxge8g93qu7qk7sn7c,1
stars1gje57392gg4j7z8xvdfzah5sxl8x2eychlyjdx,1
stars1u22xc2ud2y25kz36cta09a3sgwxtga3rqge86d,1
stars1n2xm4yudwdv3k33mfncec9954quy6nxpc3utgk,1
stars1xlku9zkhyqylcx8hjszpxt9myk56cya0q3kya2,1
stars1nk2u8x2t369sa9a6wm90t653pzvkfhe0k5snx9,1
stars144r0f2vw8cylhncykf683m0mvx5nclmu3mmwzl,1
stars15r5yxmn48ladmcx58g8u9ey6l6kqe0lvqza8am,1
stars18k5yh8nk2tkxygckx25qlw68uw7wush5sk3447,1
stars1yfgvyv3jxact4l6vkdfs0kdtsfvkd0ch8rd5tl,1
